"","date","PX_LAST","PX_VOLUME","TOT_RETURN_INDEX_NET_DVDS","etf"
"38074",2018-11-07,281.01,102752099,302.6198,"SPY US Equity"
"38075",2018-11-08,280.5,65584886,302.0705,"SPY US Equity"
"38076",2018-11-09,277.76,98812561,299.1198,"SPY US Equity"
"38077",2018-11-12,272.57,99673574,293.5307,"SPY US Equity"
"38078",2018-11-13,272.06,98176610,292.9815,"SPY US Equity"
"38079",2018-11-14,270.2,125335931,290.9785,"SPY US Equity"
"38080",2018-11-15,273.02,135101437,294.0153,"SPY US Equity"
"38081",2018-11-16,273.73,126668040,294.7799,"SPY US Equity"
"38082",2018-11-19,269.1,103061706,289.7939,"SPY US Equity"
"38083",2018-11-20,264.12,136021311,284.4309,"SPY US Equity"
"38084",2018-11-21,265.02,75563743,285.4001,"SPY US Equity"
"38085",2018-11-23,263.25,42807878,283.494,"SPY US Equity"
"38086",2018-11-26,267.5,79981362,288.0708,"SPY US Equity"
"38087",2018-11-27,268.4,75502441,289.04,"SPY US Equity"
"38088",2018-11-28,274.58,127629633,295.6953,"SPY US Equity"
"38089",2018-11-29,273.98,82346420,295.0491,"SPY US Equity"
"38090",2018-11-30,275.65,98204190,296.8476,"SPY US Equity"
"38091",2018-12-03,279.3,103017719,300.7783,"SPY US Equity"
"38092",2018-12-04,270.25,177986013,291.0323,"SPY US Equity"
"38093",2018-12-06,269.84,204185411,290.5908,"SPY US Equity"
"38094",2018-12-07,263.57,161018923,283.8386,"SPY US Equity"
"38095",2018-12-10,264.07,151445885,284.3771,"SPY US Equity"
"38096",2018-12-11,264.13,121504431,284.4417,"SPY US Equity"
"38097",2018-12-12,265.46,97976706,285.874,"SPY US Equity"
"38098",2018-12-13,265.37,96662717,285.777,"SPY US Equity"
"38099",2018-12-14,260.47,116961071,280.5002,"SPY US Equity"
"38100",2018-12-17,255.36,165492257,274.9973,"SPY US Equity"
"38101",2018-12-18,255.08,134515094,274.6957,"SPY US Equity"
"38102",2018-12-19,251.26,214992763,270.582,"SPY US Equity"
"38103",2018-12-20,247.17,252053377,266.1774,"SPY US Equity"
"38104",2018-12-21,240.7,255345633,260.7557,"SPY US Equity"
"38105",2018-12-24,234.34,147311588,253.8658,"SPY US Equity"
"38106",2018-12-26,246.18,218485360,266.6923,"SPY US Equity"
"38107",2018-12-27,248.07,186267342,268.7398,"SPY US Equity"
"38108",2018-12-28,247.75,153100189,268.3931,"SPY US Equity"
"38109",2018-12-31,249.92,144299370,270.744,"SPY US Equity"
"38110",2019-01-02,250.18,126925199,271.0256,"SPY US Equity"
"38111",2019-01-03,244.21,144140692,264.5582,"SPY US Equity"
"38112",2019-01-04,252.39,142628834,273.4198,"SPY US Equity"
"38113",2019-01-07,254.38,103139100,275.5756,"SPY US Equity"
"38114",2019-01-08,256.77,102512587,278.1647,"SPY US Equity"
"38115",2019-01-09,257.97,95006554,279.4647,"SPY US Equity"
"38116",2019-01-10,258.88,96823923,280.4505,"SPY US Equity"
"38117",2019-01-11,258.98,73858110,280.5589,"SPY US Equity"
"38118",2019-01-14,257.4,70908227,278.8472,"SPY US Equity"
"38119",2019-01-15,260.35,85208271,282.043,"SPY US Equity"
"38120",2019-01-16,260.98,77636710,282.7255,"SPY US Equity"
"38121",2019-01-17,262.96,96118435,284.8705,"SPY US Equity"
"38122",2019-01-18,266.46,127900303,288.6621,"SPY US Equity"
"38123",2019-01-22,262.86,115531183,284.7621,"SPY US Equity"
"38124",2019-01-23,263.41,86030287,285.358,"SPY US Equity"
"38125",2019-01-24,263.55,59204139,285.5096,"SPY US Equity"
"38126",2019-01-25,265.78,96883358,287.9254,"SPY US Equity"
"38127",2019-01-28,263.76,85613655,285.7371,"SPY US Equity"
"38128",2019-01-29,263.41,66136334,285.358,"SPY US Equity"
"38129",2019-01-30,267.58,92473671,289.8754,"SPY US Equity"
"38130",2019-01-31,269.93,104012073,292.4212,"SPY US Equity"
"38131",2019-02-01,270.06,85782524,292.5621,"SPY US Equity"
"38132",2019-02-04,271.96,60744844,294.6204,"SPY US Equity"
"38133",2019-02-05,273.1,79552774,295.8554,"SPY US Equity"
"38134",2019-02-06,272.74,58347791,295.4654,"SPY US Equity"
"38135",2019-02-07,270.14,95481961,292.6487,"SPY US Equity"
"38136",2019-02-08,270.47,75788861,293.0062,"SPY US Equity"
"38137",2019-02-11,270.62,68021423,293.1687,"SPY US Equity"
"38138",2019-02-12,274.1,72270221,296.9387,"SPY US Equity"
"38139",2019-02-13,274.99,65277204,297.9028,"SPY US Equity"
"38140",2019-02-14,274.38,83234396,297.242,"SPY US Equity"
"38141",2019-02-15,277.37,97088659,300.4812,"SPY US Equity"
"38142",2019-02-19,277.85,59120804,301.0011,"SPY US Equity"
"38143",2019-02-20,278.41,76610767,301.6078,"SPY US Equity"
"38144",2019-02-21,277.42,64214727,300.5353,"SPY US Equity"
"38145",2019-02-22,279.14,78114616,302.3986,"SPY US Equity"
"38146",2019-02-25,279.52,69030699,302.8103,"SPY US Equity"
"38147",2019-02-26,279.32,56844101,302.5936,"SPY US Equity"
"38148",2019-02-27,279.2,56921570,302.4636,"SPY US Equity"
"38149",2019-02-28,278.68,69268293,301.9003,"SPY US Equity"
"38150",2019-03-01,280.42,78880548,303.7853,"SPY US Equity"
"38151",2019-03-04,279.4,106494637,302.6803,"SPY US Equity"
"38152",2019-03-05,279.02,59114559,302.2686,"SPY US Equity"
"38153",2019-03-06,277.33,75039771,300.4378,"SPY US Equity"
"38154",2019-03-07,275.01,94885089,297.9245,"SPY US Equity"
"38155",2019-03-08,274.46,85795799,297.3287,"SPY US Equity"
"38156",2019-03-11,278.44,65098897,301.6403,"SPY US Equity"
"38157",2019-03-12,279.49,79667530,302.7778,"SPY US Equity"
"38158",2019-03-13,281.34,80639153,304.7819,"SPY US Equity"
"38159",2019-03-14,281.16,67518366,304.5869,"SPY US Equity"
"38160",2019-03-15,281.31,81308979,306.0853,"SPY US Equity"
"38161",2019-03-18,282.33,62199806,307.1951,"SPY US Equity"
"38162",2019-03-19,282.4,90268121,307.2713,"SPY US Equity"
"38163",2019-03-20,281.55,84609210,306.3464,"SPY US Equity"
"38164",2019-03-21,284.73,79550375,309.8065,"SPY US Equity"
"38165",2019-03-22,279.25,122659286,303.8439,"SPY US Equity"
"38166",2019-03-25,279.04,85575197,303.6154,"SPY US Equity"
"38167",2019-03-26,281.12,68125920,305.8786,"SPY US Equity"
"38168",2019-03-27,279.65,72224722,304.2791,"SPY US Equity"
"38169",2019-03-28,280.71,56238545,305.4325,"SPY US Equity"
"38170",2019-03-29,282.48,82186806,307.3584,"SPY US Equity"
"38171",2019-04-01,285.83,77617945,311.0034,"SPY US Equity"
"38172",2019-04-02,285.97,40070351,311.1557,"SPY US Equity"
"38173",2019-04-03,286.42,68243202,311.6454,"SPY US Equity"
"38174",2019-04-04,287.18,48997505,312.4723,"SPY US Equity"
"38175",2019-04-05,288.57,58621729,313.9847,"SPY US Equity"
"38176",2019-04-08,288.79,53566335,314.2241,"SPY US Equity"
"38177",2019-04-09,287.31,66142316,312.6137,"SPY US Equity"
"38178",2019-04-10,288.29,52601499,313.68,"SPY US Equity"
"38179",2019-04-11,288.21,55093100,313.593,"SPY US Equity"
"38180",2019-04-12,290.16,69727782,315.7147,"SPY US Equity"
"38181",2019-04-15,289.97,49596685,315.508,"SPY US Equity"
"38182",2019-04-16,290.16,52153197,315.7147,"SPY US Equity"
"38183",2019-04-17,289.45,58268295,314.9422,"SPY US Equity"
"38184",2019-04-18,290.02,68708513,315.5624,"SPY US Equity"
"38185",2019-04-22,290.27,40160140,315.8344,"SPY US Equity"
"38186",2019-04-23,292.88,52246633,318.6743,"SPY US Equity"
"38187",2019-04-24,292.23,50392914,317.967,"SPY US Equity"
"38188",2019-04-25,292.05,57770862,317.7712,"SPY US Equity"
"38189",2019-04-26,293.41,50916423,319.251,"SPY US Equity"
"38190",2019-04-29,293.87,57197747,319.7515,"SPY US Equity"
"38191",2019-04-30,294.02,81111733,319.9147,"SPY US Equity"
"38192",2019-05-01,291.81,71671870,317.5101,"SPY US Equity"
"38193",2019-05-02,291.18,65030170,316.8246,"SPY US Equity"
"38194",2019-05-03,294.03,56543653,319.9256,"SPY US Equity"
"38195",2019-05-06,292.82,107198069,318.609,"SPY US Equity"
"38196",2019-05-07,287.93,144729908,313.2883,"SPY US Equity"
"38197",2019-05-08,287.53,91568287,312.8531,"SPY US Equity"
"38198",2019-05-09,286.66,103471104,311.9065,"SPY US Equity"
"38199",2019-05-10,288.1,112429293,313.4733,"SPY US Equity"
"38200",2019-05-13,280.86,127290527,305.5957,"SPY US Equity"
"38201",2019-05-14,283.4,77003230,308.3594,"SPY US Equity"
"38202",2019-05-15,285.06,73956407,310.1656,"SPY US Equity"
"38203",2019-05-16,287.7,76749643,313.0381,"SPY US Equity"
"38204",2019-05-17,285.84,100353024,311.0143,"SPY US Equity"
"38205",2019-05-20,283.95,62877610,308.9578,"SPY US Equity"
"38206",2019-05-21,286.51,46847085,311.7433,"SPY US Equity"
"38207",2019-05-22,285.63,49482472,310.7858,"SPY US Equity"
"38208",2019-05-23,282.14,98733847,306.9884,"SPY US Equity"
"38209",2019-05-24,282.78,55268095,307.6848,"SPY US Equity"
"38210",2019-05-28,280.15,70029356,304.8231,"SPY US Equity"
"38211",2019-05-29,278.27,104972927,302.7776,"SPY US Equity"
"38212",2019-05-30,279.03,62523780,303.6045,"SPY US Equity"
"38213",2019-05-31,275.27,86862782,299.5134,"SPY US Equity"
"38214",2019-06-03,274.57,96427952,298.7517,"SPY US Equity"
"38215",2019-06-04,280.53,77231889,305.2366,"SPY US Equity"
"38216",2019-06-05,282.96,71169717,307.8806,"SPY US Equity"
"38217",2019-06-06,284.8,69430381,309.8827,"SPY US Equity"
"38218",2019-06-07,287.65,74272199,312.9837,"SPY US Equity"
"38219",2019-06-10,288.97,60799053,314.4199,"SPY US Equity"
"38220",2019-06-11,288.9,58641325,314.3438,"SPY US Equity"
"38221",2019-06-12,288.39,47096312,313.7889,"SPY US Equity"
"38222",2019-06-13,289.58,48945156,315.0837,"SPY US Equity"
"38223",2019-06-14,289.26,52324716,314.7355,"SPY US Equity"
"38224",2019-06-17,289.37,39205709,314.8552,"SPY US Equity"
"38225",2019-06-18,292.4,85434823,318.152,"SPY US Equity"
"38226",2019-06-19,293.06,78674377,318.8701,"SPY US Equity"
"38227",2019-06-20,295.86,116570017,321.9167,"SPY US Equity"
"38228",2019-06-21,294,83309466,321.4507,"SPY US Equity"
"38229",2019-06-24,293.64,47582730,321.057,"SPY US Equity"
"38230",2019-06-25,290.76,82028656,317.9081,"SPY US Equity"
"38231",2019-06-26,290.47,51584902,317.5911,"SPY US Equity"
"38232",2019-06-27,291.5,40355239,318.7172,"SPY US Equity"
"38233",2019-06-28,293,59350929,320.3573,"SPY US Equity"
"38234",2019-07-01,295.66,79117620,323.2657,"SPY US Equity"
"38235",2019-07-02,296.43,61504544,324.1075,"SPY US Equity"
"38236",2019-07-03,298.8,40898896,326.6988,"SPY US Equity"
"38237",2019-07-05,298.46,51677326,326.3271,"SPY US Equity"
"38238",2019-07-08,296.82,45841772,324.534,"SPY US Equity"
"38239",2019-07-09,297.19,41101279,324.9385,"SPY US Equity"
"38240",2019-07-10,298.61,58595558,326.4911,"SPY US Equity"
"38241",2019-07-11,299.31,50889481,327.2564,"SPY US Equity"
"38242",2019-07-12,300.65,40354410,328.7216,"SPY US Equity"
"38243",2019-07-15,300.75,33910261,328.8309,"SPY US Equity"
"38244",2019-07-16,299.71,40567964,327.6938,"SPY US Equity"
"38245",2019-07-17,297.74,44102443,325.5399,"SPY US Equity"
"38246",2019-07-18,298.83,51701687,326.7316,"SPY US Equity"
"38247",2019-07-19,297.17,71081238,324.9166,"SPY US Equity"
"38248",2019-07-22,297.9,43687404,325.7148,"SPY US Equity"
"38249",2019-07-23,300.03,44657973,328.0437,"SPY US Equity"
"38250",2019-07-24,301.44,47213232,329.5853,"SPY US Equity"
"38251",2019-07-25,300,55394092,328.0109,"SPY US Equity"
"38252",2019-07-26,302.01,45084077,330.2085,"SPY US Equity"
"38253",2019-07-29,301.46,38126462,329.6072,"SPY US Equity"
"38254",2019-07-30,300.72,45849045,328.7981,"SPY US Equity"
"38255",2019-07-31,297.43,104245162,325.2009,"SPY US Equity"
"38256",2019-08-01,294.84,142646576,322.3691,"SPY US Equity"
"38257",2019-08-02,292.62,116749695,319.9418,"SPY US Equity"
"38258",2019-08-05,283.82,178745449,310.3202,"SPY US Equity"
"38259",2019-08-06,287.8,120711682,314.6718,"SPY US Equity"
"38260",2019-08-07,287.97,140572265,314.8576,"SPY US Equity"
"38261",2019-08-08,293.62,87713904,321.0352,"SPY US Equity"
"38262",2019-08-09,291.62,93729958,318.8484,"SPY US Equity"
"38263",2019-08-12,288.07,65527632,314.967,"SPY US Equity"
"38264",2019-08-13,292.55,94792972,319.8653,"SPY US Equity"
"38265",2019-08-14,283.9,135622053,310.4076,"SPY US Equity"
"38266",2019-08-15,284.65,101929845,311.2277,"SPY US Equity"
"38267",2019-08-16,288.85,85825286,315.8198,"SPY US Equity"
"38268",2019-08-19,292.33,53640153,319.6247,"SPY US Equity"
"38269",2019-08-20,290.09,51652752,317.1756,"SPY US Equity"
"38270",2019-08-21,292.45,49723430,319.7559,"SPY US Equity"
"38271",2019-08-22,292.36,51739292,319.6575,"SPY US Equity"
"38272",2019-08-23,284.85,149318151,311.4463,"SPY US Equity"
"38273",2019-08-26,288,72620598,314.8904,"SPY US Equity"
"38274",2019-08-27,286.87,68262998,313.6549,"SPY US Equity"
"38275",2019-08-28,288.89,59852324,315.8635,"SPY US Equity"
"38276",2019-08-29,292.58,57998913,319.8981,"SPY US Equity"
"38277",2019-08-30,292.45,62961780,319.7559,"SPY US Equity"
"38278",2019-09-03,290.74,69231875,317.8863,"SPY US Equity"
"38279",2019-09-04,294.04,47003957,321.4944,"SPY US Equity"
"38280",2019-09-05,297.82,83356779,325.6273,"SPY US Equity"
"38281",2019-09-06,298.05,49584290,325.8788,"SPY US Equity"
"38282",2019-09-09,298.2,51260290,326.0428,"SPY US Equity"
"38283",2019-09-10,298.13,57947101,325.9663,"SPY US Equity"
"38284",2019-09-11,300.25,68821066,328.2842,"SPY US Equity"
"38285",2019-09-12,301.29,72908745,329.4213,"SPY US Equity"
"38286",2019-09-13,301.09,62104838,329.2026,"SPY US Equity"
"38287",2019-09-16,300.16,58191175,328.1858,"SPY US Equity"
"38288",2019-09-17,300.92,42904427,329.0168,"SPY US Equity"
"38289",2019-09-18,301.1,74192091,329.2136,"SPY US Equity"
"38290",2019-09-19,301.08,78099215,329.1917,"SPY US Equity"
"38291",2019-09-20,298.28,97455979,327.6431,"SPY US Equity"
"38292",2019-09-23,298.21,47541321,327.5662,"SPY US Equity"
"38293",2019-09-24,295.87,97367568,324.9958,"SPY US Equity"
"38294",2019-09-25,297.62,73434081,326.9181,"SPY US Equity"
"38295",2019-09-26,297,58722357,326.2371,"SPY US Equity"
"38296",2019-09-27,295.4,84781110,324.4796,"SPY US Equity"
"38297",2019-09-30,296.77,52562761,325.9844,"SPY US Equity"
"38298",2019-10-01,293.24,89900420,322.1069,"SPY US Equity"
"38299",2019-10-02,288.06,124523974,316.417,"SPY US Equity"
"38300",2019-10-03,290.42,85906799,319.0093,"SPY US Equity"
"38301",2019-10-04,294.35,66700681,323.3262,"SPY US Equity"
"38302",2019-10-07,293.08,60656561,321.9312,"SPY US Equity"
"38303",2019-10-08,288.53,101575470,316.9333,"SPY US Equity"
